6248233	Tom told me that he grew up in Boston.	9869667	تام به من گفت که در بوستون بزرگ شد.
8573170	I discovered Algeria's natural splendors.	9869668	من شکوه و جلال طبیعی الجزایر را کشف کردم.
3286862	Tom didn't admit anything.	9869691	تام زیر بار چیزی نرفت.
3286862	Tom didn't admit anything.	9869693	تام چیزی را واگذار نکرد.
3286862	Tom didn't admit anything.	9869699	تام به هیچ چیز اقرار نکرد.
9869528	We're all mothers.	9869704	ما همه مادر هستیم.
9869519	A yellow butterfly is sitting on a flower.	9869719	پروانه‌ای زرد روی یک گل نشسته است.
7219769	Sami wants some food.	9869726	سامی مقداری غذا می‌خواهد.
6849136	Tell us about your plan.	9869738	از نقشه‌ات برایمان بگو.
6849136	Tell us about your plan.	9869741	از طرحتان برای ما بگویید.
6849136	Tell us about your plan.	9869751	دربارهٔ برنامهٔ‌تان به ما بگویید.
2545361	I'm not afraid of anyone.	9869752	من از کسی نمی‌ترسم.
2545361	I'm not afraid of anyone.	9869753	از کسی نترسیده‌ام.
2545361	I'm not afraid of anyone.	9869754	از هیچ کس نمی‌ترسم.
3918999	I forgot to call you.	9869755	من فراموش کردم که با شما تماس بگیرم.
3918999	I forgot to call you.	9869756	فراموش کردم با تو تماس بگیرم.
8271910	It slipped my mind to call you.	9869757	از یادم رفت که با شما تماس بگیرم.
2408138	I think that could be arranged.	9869759	من فکر می‌کنم که آن می‌تواند ترتیب داده شود.
2408138	I think that could be arranged.	9869760	فکر کنم بتواند مرتب شود.
2408138	I think that could be arranged.	9869762	فکر کنم آن بتواند چیده شود.
1174251	Open your book to page 59.	9869775	صفحهٔ ۵۹ کتابتان را باز کنید.
2013885	How much do you want to spend?	9869784	تو چقدر می‌خواهی صرف کنی؟
2013885	How much do you want to spend?	9869788	چقدر می‌خواهید خرج کنید؟
8257760	It's not through inventions but through improvements that fortunes are made.	9870862	نه به واسطهٔ اختراعات بلکه به واسطهٔ بهبودها ثروت‌ها خلق می‌شوند.
39789	The buds began to open.	9871469	غنچه‌ها آغاز به گشودن کردند.
1440834	The buds became beautiful red roses.	9871475	غنچه‌ها رز‌های سرخ زیبا شدند.
21162	The cold weather may keep the plants from budding.	9871483	هوای سرد ممکن است جلوی غنچه کردن گیاهان را بگیرد.
5111391	A rose is fresher as a bud than as a flower in bloom.	9871491	یک رز به صورت غنچه تازه‌تر از یک گل شکفته است.
6963610	The rose and the thorn, and sorrow and gladness are linked together.	9872722	گل و خار و غم و شادی به همند.
7009445	All human beings are members of one frame, since all, at first, from the same essence came.	9872747	بنی آدم اعضای یکدیگرند / که در آفرینش ز یک گوهرند.
2569543	I would never die for my beliefs because I might be wrong.	9872820	من هرگز برای باورهایم نمی‌میرم زیرا ممکن است اشتباه کنم.
5610245	No man has a good enough memory to be a successful liar.	9872852	هیچکس حافظهٔ کافی خوب ندارد تا یک دروغگوی موفق شود.
7063414	Cain killed Abel.	9888820	قابیل هابیل را کشت.
2448658	Abel was killed by Cain.	9888824	هابیل به دست قابیل کشته شد.
9193554	And the Lord said to Cain, "Where is Abel, your brother?" And he said, "I don't know. Am I my brother's keeper?"	9888825	و خداوند به قابیل گفت، «برادرت هابیل کجاست؟» و او گفت، «نمی‌دانم. آیا من نگهبان برادرم هستم؟»
2886253	This sentence needs to be corrected.	7955475	این جمله نیاز به تصحیح دارد.
279259	When the telephone rings, you must answer right away.	9891159	هنگامی که تلفن زنگ می‌خورد، تو باید فوراً پاسخ بدهی.
279259	When the telephone rings, you must answer right away.	9891170	وقتی که تلفن زنگ می‌زند، شما فوراً باید جواب دهید.
297579	He came to see me.	735240	او آمد مرا ببیند.
297579	He came to see me.	9891198	وی آمد تا من را ببیند.
755029	She has nearly no close friends.	9891214	او تقریباً هیچ دوست نزدیکی ندارد.
1060570	He showed me his new car.	9891248	وی خودروی نویش را به من نشان داد.
1060570	He showed me his new car.	9891253	او به من ماشین جدیدش را نشان داد.
2325165	I encouraged Tom to learn French.	9891265	من تام را تشویق کردم تا فرانسوی یاد بگیرد.
1655917	You don't belong here.	9891301	شما به اینجا تعلق ندارید.
1655917	You don't belong here.	9891305	تو متعلق به اینجا نیستی.
5933776	This is a regional dialect.	9915817	این یک لهجهٔ محلی است.
307263	They were speaking in a Southern dialect.	9915821	آنها با یک لهجهٔ جنوبی صحبت می‌کنند.
55918	This is a poem written in Scottish dialect.	9915828	این شعر در گویش اسکاتلندی نوشته شده است.
7010394	Adam's sons are limbs of one body, yea, for they're created from the same clay.	9922118	بنی آدم اعضای یک پیکرند / که در آفرینش ز یک گوهرند.
954599	What's wrong with what we did?	9931670	آنچه که ما انجام دادیم، چه مشکلی دارد؟
954599	What's wrong with what we did?	9931671	کاری که کردیم، چه اشکالی دارد؟
5285537	I don't think you could do that.	9931692	من فکر نمی‌کنم که شما می‌توانستید آن را انجام بدهید.
5285537	I don't think you could do that.	9931694	فکر کنم نمی‌توانستی آن کار را بکنی.
5736072	That wasn't Tom's only secret.	9931703	این تنها راز تام نبود.
2387810	I need you to find Tom.	9931713	به تو نیاز دارم تا تام را پیدا کنم.
2387810	I need you to find Tom.	9931714	برای پیدا کردن تام به شما احتیاج دارم.
2184756	Don't provoke me.	9931720	من را تحریک نکن.
7784690	I never lose. I either win or learn.	9932422	من هرگز نمی‌بازم. یا پیروز می‌شوم یا می‌آموزم.
6032120	Tell me and I forget, teach me and I may remember, involve me and I learn.	9932424	به من بگو تا فراموش کنم، به من یاد بده تا شاید به یاد بیاورم، مرا مشارکت بده تا یاد بگیرم.
2971087	It is not length of life, but depth of life.	9932429	این عمق زندگی است که مهم است نه طول آن.
9932430	Do not go where the path may lead, go instead where there is no path and leave a trail.	9932431	به آنجا نرو که مسیر هدایت می‌کند، در عوض به آنجا برو که مسیری نیست و رد پایی به جا بگذار.
1788228	I am not young enough to know everything.	9933125	من به اندازه کافی جوان نیستم تا همه چیز را بدانم.
694409	Experience is the name everyone gives to their mistakes.	9933130	تجربه نامیست که هر کس به شکست‌هایش می‌دهد.
1327112	Give a man a mask and he'll tell the truth.	9933133	به یک مرد یک نقاب بدهید تا حقیقت را بگوید.
694391	I have the simplest tastes. I am always satisfied with the best.	9933144	من ساده‌ترین سلیقه‌ها را دارم. من همیشه با بهترینها راضی می‌شوم.
1785930	An excellent man: he has no enemies, and none of his friends like him.	9933148	یک مرد عالی کسیست که هیچ دشمنی ندارد و هیچیک از دوستانش دوستش ندارند.
25476	There's nothing like a good hot bath.	9934726	هیچ چیز مانند گرمابه نیست.
2563045	Like master, like disciple.	9941081	همانا مراد، همانا مرید.
1686225	Aristotle and Descartes are the only philosophers who are smarter than all of their disciples.	9941089	ارسطو و دکارت تنها فیلسوف‌هایی هستند که از همهٔ مریدان‌شان باهوش‌تر هستند.
1789993	A man who knows two languages is worth two men.	9945642	مردی که دو زبان می‌داند به اندازهٔ دو مرد می‌ارزد.
1285644	In the land of the blind, the one-eyed man is king.	9945645	در سرزمین نابینایان، مرد یک چشم شاه است.
1621345	Nature knows no boundaries.	9946452	طبیعت هیچ مرزی نمی‌شناسد.
6029285	He lives an ascetic lifestyle.	9951531	او با یک سبک زندگی ریاضت طلبانه زندگی می‌کند.
